nameWithOwner,createdAt,pullRequests,releases,updatedAt,primaryLanguage,issues,closedIssues,ageInYears,ageInMonths,releasesMonth,daysFromUpdate
logseq/logseq,23/05/2020 00:06:06,2446,117,08/03/2023 14:06:04,Clojure,5877,4513,2,34.44693432407408,3.3965286692648204,0.4085852777777778
academic/awesome-datascience,05/07/2014 07:07:43,327,3,08/03/2023 09:09:59,,48,48,8,105.84603617592592,0.02834305476507143,5.3433075
postcss/autoprefixer,14/03/2013 05:04:51,332,192,08/03/2023 14:20:35,JavaScript,1132,1098,9,121.84762876851852,1.5757385017705539,0.16664083333333335
v8/v8,24/09/2014 15:24:30,66,0,08/03/2023 14:06:09,C++,0,0,8,103.63671210185184,0.0,0.4071963888888889
TanStack/table,20/10/2016 17:25:08,918,188,08/03/2023 14:07:29,TypeScript,2205,2134,6,78.33636025000001,2.3999072640089882,0.3849741666666667
microsoft/api-guidelines,12/07/2016 20:01:24,222,0,08/03/2023 13:48:22,,185,93,6,81.58287876851853,0.0,0.7035852777777778
locustio/locust,17/02/2011 11:08:03,888,91,08/03/2023 09:11:11,Python,1420,1410,12,146.84585099074073,0.6196974540720115,5.3233075
gfwlist/gfwlist,13/03/2015 13:24:56,27,0,08/03/2023 13:59:05,,2331,1916,7,97.26980469444445,0.0,0.5249741666666666
apache/flink,07/06/2014 07:00:10,22121,0,08/03/2023 13:15:21,Java,0,0,8,106.7835639537037,0.0,1.2538630555555554
google/mediapipe,13/06/2019 19:16:41,259,41,08/03/2023 13:24:15,C++,3890,3464,3,46.07438802777778,0.8898653189985186,1.1055297222222222
mxgmn/WaveFunctionCollapse,30/09/2016 11:53:17,32,1,08/03/2023 11:48:20,C#,47,46,6,78.4207213611111,0.012751731718906385,2.7041408333333337
lensapp/lens,12/11/2018 06:28:56,4163,256,08/03/2023 12:08:03,TypeScript,3117,2260,4,52.83424913888889,4.845341879034485,2.3755297222222223
julycoding/The-Art-Of-Programming-By-July-2nd,14/12/2013 10:00:06,343,0,08/03/2023 12:29:59,C,130,83,9,112.51693432407407,0.0,2.009974166666667
redisson/redisson,11/01/2014 14:06:25,543,120,08/03/2023 09:19:56,Java,4333,4001,9,111.44675839814815,1.0767473341063456,5.177474166666666
SwiftGGTeam/the-swift-programming-language-in-chinese,03/06/2014 04:44:09,800,1,08/03/2023 02:28:38,CSS,407,397,8,106.99246210185186,0.00934645282812584,12.032474166666667
rancher/rancher,07/11/2014 20:49:31,9451,939,08/03/2023 13:58:18,Go,30775,28508,8,101.98948062037037,9.206831864309478,0.5380297222222222
ColorlibHQ/gentelella,15/05/2015 06:57:27,259,7,08/03/2023 06:33:54,HTML,643,609,7,95.38507321296298,0.07338674453151953,7.944696388888889
robertdavidgraham/masscan,28/07/2013 05:35:33,197,11,08/03/2023 13:12:06,C,503,165,9,117.29723987962963,0.09377884774857613,1.3080297222222221
leereilly/games,05/01/2012 19:48:55,395,0,07/03/2023 21:36:32,,253,84,11,136.5898139537037,0.0,16.9008075
dapr/dapr,19/06/2019 00:49:06,3127,153,08/03/2023 13:54:59,Go,2735,2383,3,45.723045435185185,3.3462337983782278,0.5933075
dracula/dracula-theme,27/10/2013 12:39:02,121,24,08/03/2023 13:06:42,,599,592,9,114.02863802777779,0.2104734425938992,1.3980297222222222
alibaba/Sentinel,04/04/2018 06:37:33,955,23,08/03/2023 08:27:14,Java,2008,1502,4,60.22946210185186,0.3818729106546815,6.0558075
git-tips/tips,15/07/2015 07:24:48,170,0,07/03/2023 20:30:50,JavaScript,34,17,7,93.33654543518519,0.0,17.995807499999998
FallibleInc/security-guide-for-developers,08/06/2016 15:56:25,42,0,08/03/2023 00:53:56,,12,4,6,82.8523139537037,0.0,13.6108075
judasn/IntelliJ-IDEA-Tutorial,17/08/2015 15:25:52,74,0,08/03/2023 14:00:54,,77,76,7,92.7359528425926,0.0,0.4946963888888889
necolas/react-native-web,09/06/2015 19:25:38,689,20,07/03/2023 23:11:29,JavaScript,1678,1578,7,94.9027491388889,0.21074205100982132,15.3183075
shieldfy/API-Security-Checklist,08/07/2017 20:01:38,133,0,08/03/2023 14:18:05,,39,28,5,69.54941580555557,0.0,0.20830749999999998
aseprite/aseprite,19/08/2014 23:44:50,450,86,08/03/2023 12:52:19,C++,3221,1903,8,104.55874913888888,0.8225041013618413,1.6377519444444444
directus/directus,12/12/2012 01:35:36,5802,251,08/03/2023 13:47:12,TypeScript,6030,5832,10,125.03054543518519,2.007509438004622,0.7230297222222223
ruanyf/es6tutorial,20/04/2014 13:06:28,602,0,08/03/2023 10:18:53,JavaScript,548,548,8,108.18006395370371,0.0,4.1949741666666664
rxhanson/Rectangle,21/06/2019 21:34:53,204,70,08/03/2023 13:00:56,Swift,482,417,3,45.730943583333335,1.530692229703118,1.4941408333333333
refined-github/refined-github,15/02/2016 16:45:02,2995,103,08/03/2023 13:59:01,TypeScript,3344,3210,7,86.62530469444445,1.1890290067470979,0.5260852777777778
MustangYM/WeChatExtension-ForMac,25/04/2019 03:02:16,72,48,08/03/2023 09:11:42,Objective-C,1666,851,3,47.48239728703704,1.0109009389276196,5.314696388888889
google/ExoPlayer,13/06/2014 21:19:18,1166,23,08/03/2023 11:18:06,Java,9817,9098,8,106.87293432407408,0.21520883791078846,3.2080297222222223
js-cookie/js-cookie,19/03/2015 15:57:47,254,34,08/03/2023 13:44:16,JavaScript,524,523,7,97.75155469444445,0.3478205549392897,0.7719186111111112
gchq/CyberChef,28/11/2016 10:34:07,589,420,08/03/2023 14:16:54,JavaScript,754,507,6,76.49803617592592,5.49033702034007,0.22802972222222223
lencx/ChatGPT,07/12/2022 09:43:02,118,32,08/03/2023 14:22:29,Rust,406,223,0,3.193082472222222,10.021664106198182,0.13497416666666667
Meituan-Dianping/mpvue,07/03/2018 03:09:25,148,19,08/03/2023 07:59:08,JavaScript,1687,1265,5,61.27842506481482,0.3100601880662485,6.524140833333333
ChristosChristofidis/awesome-deep-learning,02/01/2015 19:28:35,207,0,08/03/2023 12:55:36,,18,14,8,100.16777691666667,0.0,1.583029722222222
bazelbuild/bazel,12/06/2014 16:00:38,6168,194,08/03/2023 11:58:13,Java,10895,8797,8,107.08330469444444,1.8116736362738053,2.5394186111111114
flameshot-org/flameshot,10/05/2017 19:44:51,948,25,08/03/2023 14:02:26,C++,2049,1665,5,71.52540654629631,0.3495261503172055,0.46914083333333334
JohnCoates/Aerial,26/10/2015 21:21:31,261,190,08/03/2023 05:24:28,Swift,987,928,7,90.20503617592594,2.106312552543574,9.101918611111111
jenkinsci/jenkins,22/11/2010 21:21:23,7654,242,08/03/2023 09:29:48,Java,0,0,12,150.17177691666666,1.6114878905261318,5.013029722222222
jhipster/generator-jhipster,21/10/2013 20:07:22,14048,25,08/03/2023 13:03:05,TypeScript,7252,6989,9,114.74623062037038,0.21787208054537927,1.4583074999999999
kdeldycke/awesome-falsehood,08/09/2016 09:13:47,110,0,08/03/2023 06:49:25,,25,24,6,79.24266580555556,0.0,7.686085277777778
acheong08/ChatGPT,03/12/2022 14:35:24,233,178,08/03/2023 14:21:43,Python,622,616,0,3.9306565462962966,45.28505553804298,0.14775194444444445
iawia002/lux,24/02/2018 11:29:03,290,76,08/03/2023 11:04:24,Go,909,487,5,61.36751765740741,1.2384401862933487,3.4363630555555558
forem/forem,13/11/2016 23:02:13,13275,0,08/03/2023 10:34:07,Ruby,5106,4570,6,77.34909173148148,0.0,3.941085277777778
camsong/You-Dont-Need-jQuery,21/11/2015 16:02:26,182,1,08/03/2023 10:48:45,JavaScript,68,66,7,89.51563802777778,0.011171232446443469,3.697196388888889
apache/mxnet,30/04/2015 16:21:15,11110,34,08/03/2023 14:22:22,C++,9549,7758,7,96.33851765740741,0.3529221834293582,0.13691861111111112
WeNeedHome/SummaryOfLoanSuspension,12/07/2022 16:33:25,509,0,07/03/2023 12:34:53,HTML,0,0,0,8.665091731481482,0.0,2.9283075
ziglang/zig,06/08/2015 00:51:28,6745,14,08/03/2023 12:17:56,Zig,8026,5954,7,92.82173062037036,0.1508267504433666,2.2108075
petkaantonov/bluebird,07/09/2013 19:39:57,550,123,08/03/2023 10:51:42,JavaScript,1142,1072,9,116.22812876851852,1.0582636174498552,3.648029722222222
avajs/ava,18/11/2014 17:20:26,1372,93,08/03/2023 13:13:55,JavaScript,1612,1526,8,101.73897136111111,0.9141039933449582,1.2777519444444443
vnpy/vnpy,02/03/2015 03:36:58,1418,55,08/03/2023 12:03:48,Python,1958,1947,8,97.96311950925926,0.5614357757850037,2.4463630555555556
futurice/android-best-practices,29/07/2014 09:09:44,109,0,08/03/2023 12:34:04,,84,61,8,104.97824913888888,0.0,1.941918611111111
javascript-tutorial/en.javascript.info,03/06/2017 14:27:57,2592,0,08/03/2023 12:58:25,HTML,782,678,5,70.90146210185185,0.0,1.5360852777777776
zhaoolee/ChromeAppHeroes,07/02/2019 06:35:24,27,0,08/03/2023 11:55:22,JavaScript,45,31,4,49.9306565462963,0.0,2.5869186111111113
winstonjs/winston,29/12/2010 18:49:51,908,17,08/03/2023 13:25:18,JavaScript,1375,963,12,149.02262876851853,0.11407663480696363,1.0880297222222222
Seldaek/monolog,17/02/2011 02:07:15,1030,64,08/03/2023 12:42:05,PHP,762,742,12,147.14629543518518,0.4349412930221586,1.8083075
ai/nanoid,05/08/2017 05:24:35,200,1,08/03/2023 14:02:16,JavaScript,202,198,5,68.33666580555555,0.014633432699883101,0.4719186111111111
SamyPesse/How-to-Make-a-Computer-Operating-System,29/11/2013 17:36:32,95,1,08/03/2023 06:50:05,C,72,28,9,113.53002691666667,0.008808242428534084,7.674974166666667
changkun/modern-cpp-tutorial,19/08/2016 14:39:15,136,3,08/03/2023 10:58:31,C++,112,107,6,80.49518432407407,0.03726931027230129,3.534418611111111
zadam/trilium,23/05/2017 00:30:20,238,259,08/03/2023 10:23:47,JavaScript,2778,2055,5,70.96680469444445,3.6495936531897355,4.1133075
PostgREST/postgrest,13/06/2014 00:23:00,1053,52,08/03/2023 12:37:40,Haskell,1401,1229,8,106.80421210185185,0.4868721839398166,1.881918611111111
go-micro/go-micro,13/01/2015 23:30:18,1564,318,08/03/2023 13:45:37,Go,947,882,8,99.66682321296297,3.1906304399861716,0.7494186111111111
go-delve/delve,20/05/2014 19:24:43,1753,23,08/03/2023 03:44:03,Go,1504,1398,8,107.73659173148148,0.21348364219024407,10.775529722222222
go-kratos/kratos,10/01/2019 10:42:31,1714,57,08/03/2023 13:30:55,Go,968,867,4,50.726702842592594,1.1236685375920006,0.9944186111111112
norvig/pytudes,01/03/2017 05:43:35,83,0,08/03/2023 12:09:17,Jupyter Notebook,34,18,6,73.55944358333333,0.0,2.3549741666666666
eligrey/FileSaver.js,15/07/2011 03:27:54,163,14,08/03/2023 13:47:45,JavaScript,621,465,11,142.1681565462963,0.09847493517608477,0.7138630555555556
benweet/stackedit,24/03/2013 13:46:06,132,13,08/03/2023 12:06:46,JavaScript,1658,1004,9,121.22471210185186,0.10723886058048562,2.3969186111111114
osquery/osquery,29/07/2014 20:27:33,4786,123,08/03/2023 07:40:52,C++,3110,2572,8,105.36835099074074,1.1673334435195692,6.828585277777778
parse-community/parse-server,28/01/2016 18:29:14,4105,245,07/03/2023 09:46:19,JavaScript,4306,4014,7,87.16741580555556,2.810683301045906,5.737751944444445
BradLarson/GPUImage,13/02/2012 15:20:02,447,3,07/03/2023 02:53:02,Objective-C,2216,1310,11,135.43919358333332,0.02215016141656332,12.6258075
ruby/ruby,27/02/2010 15:55:23,7434,4,08/03/2023 12:18:47,Ruby,0,0,13,159.2862213611111,0.025112027680861158,2.1966408333333334
google/flatbuffers,19/05/2014 18:33:01,2281,32,08/03/2023 12:16:12,C++,2161,1996,8,107.79864728703704,0.29684973610840526,2.239696388888889
requarks/wiki,16/08/2016 19:35:26,591,112,08/03/2023 13:17:24,Vue,2461,2406,6,80.43063802777777,1.3925041843049826,1.2196963888888888
OpenBB-finance/OpenBBTerminal,20/12/2020 10:46:38,2713,20,08/03/2023 13:45:44,Python,1559,1316,2,27.057749138888887,0.7391597836663693,0.7474741666666667
derailed/k9s,25/01/2019 18:46:02,613,194,08/03/2023 14:25:15,Go,1385,1025,4,50.724749138888896,3.824563024822669,0.08886305555555556
drduh/macOS-Security-and-Privacy-Guide,31/08/2015 03:36:35,160,0,08/03/2023 12:33:58,Python,248,235,7,91.89666580555556,0.0,1.9435852777777778
vadimdemedes/ink,12/06/2017 06:12:28,245,44,08/03/2023 14:01:52,TypeScript,293,221,5,70.1100639537037,0.6275846507436486,0.4785852777777778
SergioBenitez/Rocket,18/03/2016 02:50:18,702,53,08/03/2023 13:22:54,Rust,1417,1307,6,85.25571210185184,0.6216592260314812,1.1280297222222222
ReactiveCocoa/ReactiveCocoa,02/03/2012 22:11:24,1720,83,08/03/2023 12:17:21,Swift,2004,2002,11,134.6106565462963,0.6165930850463835,2.2205297222222224
enzymejs/enzyme,10/11/2015 21:45:38,809,0,08/03/2023 07:20:17,JavaScript,1766,1509,7,89.69163802777778,0.0,7.171640833333333
vercel/turbo,05/10/2021 17:37:11,2552,185,08/03/2023 14:12:06,Rust,939,607,1,17.962999138888886,10.29894833093241,0.30802972222222225
jumpserver/jumpserver,04/07/2014 03:54:59,5128,160,08/03/2023 11:31:18,Python,4701,4574,8,105.98644358333334,1.5096270295568295,2.9880297222222225
termux/termux-app,23/10/2015 09:42:46,298,89,08/03/2023 14:15:44,Java,2264,1978,7,89.9265639537037,0.9896964377046507,0.24747416666666666
urfave/cli,13/07/2013 19:32:06,912,112,08/03/2023 12:55:23,Go,718,678,9,118.0991565462963,0.9483556299243733,1.5866408333333333
jquense/yup,22/09/2014 23:54:22,475,11,08/03/2023 10:43:22,TypeScript,1460,1374,8,103.42011950925927,0.1063622828149523,3.786918611111111
shimohq/chinese-programmer-wrong-pronunciation,15/02/2017 09:02:40,170,0,08/03/2023 08:39:59,JavaScript,229,114,6,73.91550839814815,0.0,5.8433075
chalk/chalk,03/08/2013 00:20:12,171,26,08/03/2023 09:52:47,JavaScript,351,348,9,117.27243432407407,0.22170598018073745,4.629974166666667
recharts/recharts,07/08/2015 06:50:27,720,19,08/03/2023 13:39:26,TypeScript,2642,2184,7,92.58896210185185,0.20520804606384055,0.8524741666666666
pytorch/examples,24/08/2016 03:12:48,543,0,08/03/2023 12:49:33,Python,576,434,6,79.94321210185186,0.0,1.6838630555555554
Homebrew/homebrew-cask,05/03/2012 02:05:17,136122,81,08/03/2023 10:49:34,Ruby,6182,6164,11,134.41405469444445,0.6026155537390233,3.683585277777778
verekia/js-stack-from-scratch,02/10/2016 13:31:23,105,1,08/03/2023 12:47:19,JavaScript,157,118,6,78.29955469444445,0.01277146471525147,1.7210852777777776
Molunerfinn/PicGo,12/12/2017 08:39:44,35,47,08/03/2023 12:52:34,TypeScript,974,953,5,63.928249138888894,0.7351992371617904,1.6335852777777777
ReactiveX/RxAndroid,19/08/2014 03:46:38,238,20,08/03/2023 12:39:12,Java,347,346,8,104.45774913888889,0.19146497186539643,1.8563630555555555
facebookarchive/pop,30/03/2014 22:29:12,146,3,08/03/2023 13:38:41,Objective-C++,256,211,8,109.33410099074074,0.027438831735160683,0.8649741666666667
hapijs/joi,16/09/2012 16:38:06,650,0,08/03/2023 13:40:43,JavaScript,2266,2140,10,128.19582321296298,0.0,0.8310852777777777
2dust/v2rayNG,15/05/2019 02:15:31,171,148,08/03/2023 13:26:54,Kotlin,1738,1493,3,46.84170284259259,3.1595777057324526,1.0613630555555555
